Borough,Address,Number of Floors,Zoning District,Year Built,Building Class,Filing Status,Filing Date,Owner Name,Owner Bus Name,Qewi Name,Qewi Bus Name
MANHATTAN,BROAD STREET 117,40,C5-5,1970,RB,UNSAFE,03/16/2017,DAWN  KEYS,125 BROAD CONDOMINIUM,TIMOTHY  WEBB,O&amp;S ASSOCIATES
MANHATTAN,FIRST AVENUE 455,14,R8,1964,I5,UNSAFE,07/02/2014,NYC DEPT OF HEALTH,DONALD E HENRY,URBAHN ARCHITECTS
MANHATTAN,EAST   29 STREET 10,48,C5-2,1998,D8,UNSAFE,01/25/2018,JACQUES  MINOYAN,INVESCO,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,MADISON AVENUE 102,12,C5-2,1917,O6,UNSAFE,07/06/2020,PHILIP  RUTH,A. RUTH & SONS,ANTHONY  ADDESSO,MUNICIPAL BUILDING CONSULTANTS
MANHATTAN,MADISON AVENUE 102,12,C5-2,1917,O6,UNSAFE,12/02/2020,PHILIP  RUTH,A. RUTH &amp; SONS,ANTHONY  ADDESSO,MUNICIPAL BUILDING CONSULTANTS
MANHATTAN,MADISON AVENUE 102,12,C5-2,1917,O6,UNSAFE,02/20/2007,THE RUTH ASSOCIATES,ISRAEL  BERGER,ISRAEL BERGER & ASSOCIATES. LLC
MANHATTAN,EAST 30 STREET 312,18,R7B,1986,D6,UNSAFE,02/21/2007,312 EAST 30TH LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,FIFTH AVENUE 391,8,C5-3,1910,O6,UNSAFE,02/21/2012,401 FIFTH LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,EAST 36 STREET 11,14,C5-2,1912,RM,UNSAFE,02/14/2012,MORGAN LOFTS CONDOMINIUM,MICHAEL J LARKIN,RAND ENGINEERING & ARCHITECT
MANHATTAN,5 AVENUE 838,12,R10,1951,RD,UNSAFE,11/16/2006,383 FIFTH AVENUE CONDO,PHILIP R MURRAY,GILSANZ MURRAY STEFICEK LLP
MANHATTAN,EAST 66 STREET 53,10,R8B,1923,D4,UNSAFE,02/27/2015,55 EAST 66TH STREET CORP,HUNG-PUI  HO,1+1 DESIGN STUDIO LLC
MANHATTAN,EAST 66 STREET 53,10,R8B,1923,D4,UNSAFE,02/27/2015,55 EAST 66TH STREET CORP,HUNG-PUI  HO,1+1 DESIGN STUDIO LLC
MANHATTAN,EAST 66 STREET 61,7,R8B,1878,D3,UNSAFE,06/29/2015,OK LLC,ELISHA  GEIGER,GEIGER ENGINEERING PC
MANHATTAN,EAST 66 STREET 61,7,R8B,1878,D3,UNSAFE,06/29/2015,OK LLC,ELISHA  GEIGER,GEIGER ENGINEERING PC
MANHATTAN,PARK AVENUE 68,15,R10,1928,HB,UNSAFE,08/21/2012,MEHP 70 PARK AVENUE HOTEL,IVAN  MRAKOVCIC,RAND ENGINEERING & ARCHITECT
MANHATTAN,AVENUE C 245,13,R7-2,1945,D7,UNSAFE,02/14/2007,PCV ST OWNER LP,ANDRZEJ  OKOLSKI,GOLDSTEIN ASSOCIATESPLLC
MANHATTAN,LEXINGTON AVENUE 1900,18,R7-2,1975,D7,UNSAFE,11/03/2020,CHRISTOPHER  SPRING,UPACA SITE 7 ASSOCIATES,WALEED  AFRIDI,POST & LINTEL
MANHATTAN,BROADWAY 1431,12,C5-3,1924,O6,UNSAFE,02/21/2007,1431 ASSOCIATES.LCC,HOWARD L ZIMMERMAN,HOWARD L ZIMMERMAN ARCHITECTS PC
MANHATTAN,WEST 44 STREET 136,0,C6-5.5,0,V1,UNSAFE,02/21/2012,NEW CROWN REALTY CO LLC,JUNG W CHIN,JUNG WOR CHIN-ARCHITECT
MANHATTAN,LEXINGTON AVENUE 1990,32,R8,1974,D9,UNSAFE,04/14/2015,URBAN AMERICAN,HANS  ARNTSEN,DYNAMIC STRUCTURES INC
MANHATTAN,LEXINGTON AVENUE 1990,32,R8,1974,D9,UNSAFE,04/14/2015,URBAN AMERICAN,HANS  ARNTSEN,DYNAMIC STRUCTURES INC
MANHATTAN,WEST 44 STREET 145,48,C6-5.5,1988,H1,UNSAFE,06/24/2018,NIEK  MESTDAGH,MILLENNIUM BROADWAY,RYAN  JOHNSON,PVE SHEFFLER LLC
MANHATTAN,PARK AVENUE 760,14,R10,1924,D4,UNSAFE,11/17/2006,61 E 72ND ST OWNERS CORP,ROBERT  ANTONUCCI,ANTONUCCI & ASSOCIATE ARCH & ENG
MANHATTAN,WEST 45 STREET 109,12,C6-6,1900,H3,UNSAFE,08/16/2012,HOTEL ST. JAMES,ALAN S EPSTEIN,EPSTEIN ENGINEERING PC
MANHATTAN,BROADWAY 1568,43,C6-7T,1989,RC,UNSAFE,02/15/2012,DOUBLE TREE HOTEL,ROY J SOKOLOSKI,ALSA ARCHITECTURE LLC
MANHATTAN,LEXINGTON AVENUE 2101,8,R7-2,2003,D3,UNSAFE,02/21/2018,JOHN  CHEN,PRESTIGE MANAGEMENT INC.,STEVE  LANE,DEVON ARCHITECTS
MANHATTAN,EAST 75 STREET 10,7,R8B,1872,A7,UNSAFE,08/17/2018,ALISON  CAYNE,Alison Schneider,VALERIE  LANDRISCINA,RAND ENGINEERING & ARCHITECTURE DP
MANHATTAN,PARK AVENUE SOUTH 235,12,C6-4A,1921,O6,UNSAFE,02/21/2007,235 PARK AVE SOUTH ASSOC,HOWARD L ZIMMERMAN,HOWARD L.ZIMMERMAN ARCHITECTS P
MANHATTAN,GRAMERCY PARK SOUTH 26,10,R8B,1901,D4,UNSAFE,02/16/2012,26 GRAMERCY PARK OWNERS CORP,OSVALDO L BERTOLINI,BERTOLINI ARCHITECTURAL WORKS
MANHATTAN,GRAMERCY PARK SOUTH 26,10,R8B,1901,D4,UNSAFE,02/21/2017,PETER  JOLICOEUR,26 Gramercy Park Owners Corp. c/o Argo Real Estate,OSVALDO  BERTOLINI
MANHATTAN,EAST 76 STREET 20,15,C5-1,1926,H1,UNSAFE,08/21/2012,DENIHAN HOSPITALITY GROUP,GARY P MANCINI,THORNTON TOMASETTI INC
MANHATTAN,AVENUE OF THE AMERICAS 1301,46,C5-3,1965,O4,UNSAFE,02/22/2012,1301 PROPERTIES OWNER LP,KAZIMIERZ  CADER,CADER STRUCTURAL ENGINEERING
MANHATTAN,WEST 54 STREET 162,12,C6-6,1911,D6,UNSAFE,02/22/2007,EDEL FAMILY MGMT. CORP.,LYNNE A FUNK,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,WEST 54 STREET 162,12,C6-6,1911,D6,UNSAFE,04/02/2012,EDEL FAMILY MGMT. CORP,GEORGE  RYCAR,GEORGE RYCAR ARCHITECTS PC
MANHATTAN,WEST 54 STREET 162,12,C6-6,1911,D6,UNSAFE,02/21/2017,MICHAEL  EDELSTEIN,EFM,THOMAS  CATALDO,CATALDO ENGINEERING P.C.
MANHATTAN,EAST 14 STREET 331,7,C1-6A,1910,D1,UNSAFE,02/19/2013,LIBERTY VENTURES LLC,NIKOLA  MARTINOVIC,INM ARCHITECTS PC
MANHATTAN,EAST 14 STREET 331,7,C1-6A,1910,D1,UNSAFE,02/19/2013,LIBERTY VENTURES LLC,NIKOLA  MARTINOVIC,INM ARCHITECTS PC
MANHATTAN,EAST 14 STREET 331,7,C1-6A,1910,D1,UNSAFE,01/18/2019,RICHARD  LAGANA,Liberty Ventures LLC,MICHAEL  LARKIN,RAND ENGINEERING & ARCHITECTURE DP
MANHATTAN,EAST 15 STREET 338,7,R8A,1910,D3,UNSAFE,06/29/2015,MIDWEST VENTURES LLC,FRANCISCO A RUELA,HAKS ENGINEERS
MANHATTAN,EAST 15 STREET 338,7,R8A,1910,D3,UNSAFE,07/25/2020,THOMAS  MASTRANGELO,15TH ASSOCIATES LLC,CHARLES  MERRITT,MERRITT ENGINEERING CONSULTANT DPC
MANHATTAN,EAST 15 STREET 338,7,R8A,1910,D3,UNSAFE,06/29/2015,MIDWEST VENTURES LLC,FRANCISCO A RUELA,HAKS ENGINEERS
MANHATTAN,FIFTH AVENUE 945,19,R10,1949,D6,UNSAFE,08/21/2012,945 FIFTH AVENUE LLC,RICHARD W LEFEVER,FACADE MD - ARCHITECTS & ENGINEE
MANHATTAN,EAST 76 STREET 30,15,C5-1,1929,RM,UNSAFE,05/06/2015,30 EAST 76TH STREET CONDO,BARIS  ACAR,PACE ENGINEERING P.C
MANHATTAN,EAST 76 STREET 30,15,C5-1,1929,RM,UNSAFE,05/06/2015,30 EAST 76TH STREET CONDO,BARIS  ACAR,PACE ENGINEERING P.C
MANHATTAN,WEST 55 STREET 131,9,C6-6.5,1924,J4,UNSAFE,02/21/2018,DAVID  WARD,NY CITY CENTER INC.,EDMUND  MEADE,ROBERT SILMAN ASSOCIATES STRUCTURA
MANHATTAN,2 AVENUE 240,5,R8A,1905,W1,UNSAFE,03/13/2019,SAMEH  ESKANDER,0WNER,MAX  LEE,PROJECT TACTICAL SOLUTIONS LLC
MANHATTAN,NATHAN D PERLMAN PLACE 1,10,R8A,1953,I2,UNSAFE,02/21/2019,LOIDA  RAMOS,MOUNT SINAI MEDICAL CENTER,PAMELA  JEROME,ARCHITECTURAL PRESERVATION STUDIO
MANHATTAN,CENTRAL PARK SOUTH 112,25,R10H,1927,D4,UNSAFE,02/21/2013,110 CPS CORPORATION,STANFORD  CHAN,VIDARIS INC
MANHATTAN,EAST 77 STREET 61,10,R8B,1916,D4,UNSAFE,01/02/2019,STEVE  HOFFMAN,Finch Apartment Corp,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,AVENUE OF THE AMERICAS 1431,14,R10H,1918,RM,UNSAFE,12/04/2006,TRUMP PARC E CONDO,GARY  WELLS,GARY WELLS RA
MANHATTAN,WEST 43 STREET 217,16,C6-5,1932,RC,UNSAFE,08/26/2013,EQUITY OFFICE MGMT LLC,STANFORD  CHAN,VIDARISINC
MANHATTAN,WEST 43 STREET 217,16,C6-5,1932,RC,UNSAFE,09/06/2018,DANIELLE  LOMBARDO,COLUMBIA REIT - 229 WEST 43RD STREE,DOM  DIAZ,DIAZ ARCHITECTS INC.PA
MANHATTAN,EAST 78 STREET 3,6,R8B,1899,RM,UNSAFE,02/19/2019,BENJAMIN  GOURNAY,3 East 78th Street Condominium,JOSEPH  CANTON,JMA CONSULTANTS AND ENGINEERS P.C.
MANHATTAN,EAST 60 STREET 155,0,C5-2,0,V1,UNSAFE,02/20/2017,ALEXANDER  RAVERA,Parkview Tower Owner LLC,DARIUS  TORABY,DARIUS TORABY ARCHITECTS P.C.
MANHATTAN,EAST 60 STREET 165,6.5,C5-2,1930,D4,UNSAFE,02/21/2007,165 EAST 60TH STREET INC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,EAST 60 STREET 165,6.5,C5-2,1930,D4,UNSAFE,02/10/2012,165 EAST 60TH CORP,MICHAEL  SLEIMAN,MIDTOWN PRESERVATION ARCHITECT
MANHATTAN,GRAMERCY PARK EAST 36,12,R9A,1910,R4,UNSAFE,11/20/2012,MANN REALTY,DANIEL  ALLEN,CUTSOGEROGE TOOMAN & ALLEN
MANHATTAN,PARK AVENUE 525,15,R10,1915,RM,UNSAFE,02/21/2007,525 PARK AVE CONDOMINIUM,WALTER B MELVIN,WALTER B. MELVIN ARCHITECTSLLC
MANHATTAN,GRAMERCY PARK NORTH 61,1,C6-4A,1890,M1,UNSAFE,02/01/2019,SCOTT  PAVAO,PARISH OF CALVARY-ST GEORGE'S,MICHAEL  LARKIN,RAND ENGINEERING & ARCHITECTURE DP
MANHATTAN,PARK AVENUE 565,13,R10,1913,D4,UNSAFE,08/17/2012,565 TENANTS CORP,CHARLES A MERRITT,MERRITT ENGINEERING CONSULTANTS
MANHATTAN,THIRD AVENUE 1050,20,C1-9,1963,D4,UNSAFE,11/30/2006,175 E 62ND OWNERS CORP.,DENNIS  MELE,PRESERVATION ARCHITECTURE & ENGR
MANHATTAN,THIRD AVENUE 1050,20,C1-9,1963,D4,UNSAFE,01/31/2013,62ND EAST INC,WILLIAM J STRUTH,LAWLESS & MANGIONE LLP
MANHATTAN,WEST 47 STREET 228,22,C6-5,1930,H2,UNSAFE,02/15/2007,228 HOTEL CORP,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST 47 STREET 228,22,C6-5,1930,H2,UNSAFE,02/12/2018,MICHAEL  LEFKOWITZ,TRIUMPH HOTELS,EDWARD  SIMONIELLO,SW ENGINEERING COMPANY PLLC
MANHATTAN,LEXINGTON AVENUE 812,15,C1-8X,1960,RM,UNSAFE,07/10/2009,130 EAST 63 OWNERS CORP.,JOSEPH  CANTON,JMA CONSULTANTS AND ENGINEERSPC
MANHATTAN,LEXINGTON AVENUE 817,23,C1-8X,1928,RM,UNSAFE,08/21/2012,BARBIZON/63 CONDOMINIUM,JULIO C RAVELO,THORNTON TOMASETTI
MANHATTAN,EAST 22 STREET 105,9,C6-4A,1893,O6,UNSAFE,02/07/2019,BRENDAN  LIANG,SHS UPPER CITY NY III LLC,KHALIL  ELDANA,THORNTON TOMASETTI
MANHATTAN,WEST 47 STREET 224,10,C6-7T,1923,O6,UNSAFE,02/15/2007,226 REALTY LLC,ALAN  EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST 47 STREET 224,10,C6-7T,1923,O6,UNSAFE,02/12/2018,MICHAEL  LEFKOWITZ,TRIUMPH HOTELS,EDWARD  SIMONIELLO,SW ENGINEERING COMPANY PLLC
MANHATTAN,EAST 122 STREET 221,35,R9,1974,D9,UNSAFE,02/21/2007,E HARLEM PILOT BLOCK #1,SAMUEL  MATHER,ATLANTIC BUILDING CONSULTANTS
MANHATTAN,EAST 122 STREET 221,35,R9,1974,D9,UNSAFE,08/21/2012,EAST HARLEM PILOT BLOCK,MATTHEW K HABERLING,WJE ENGINEERS & ARCHITECTS
MANHATTAN,EAST 122 STREET 221,35,R9,1974,D9,UNSAFE,04/08/2019,WILFREDO  MOJICA,East Harlem Pilot Block Bldg 3 c/o HDFC,MATTHEW  HABERLING,WJE ENGINEERS & ARCHITECTS PC
MANHATTAN,EAST 22 STREET 320,8,R8B,1948,D3,UNSAFE,03/19/2019,RICHARD  COHEN,NYU LANGONE MEDICAL CENTER,SCOTT  HENSON,SCOTT HENSON ARCHITECT LLC
MANHATTAN,WEST 49 STREET 242,7,C6-5,1925,H3,UNSAFE,02/21/2018,EDWARD  BROWN,MAYFAIR HOTEL ASSOCIATES LLC,ANTHONY  VOLPE,FALCON ENGINERING CO. LLC
MANHATTAN,EAST 23 STREET 340,21,C1-9A,2007,RM,UNSAFE,04/17/2018,WILL  PROCHOT,The Gramercy Condominium,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,EAST 26 STREET 330,32,R8,1970,D6,UNSAFE,04/13/2007,HENRY PHIPPS PLAZA SOUTH ASSOCI,VINCENT  BOCCIA,ENGINEERI BUILDING INSPECTION
MANHATTAN,SECOND AVENUE 480,28,R8,1975,D6,UNSAFE,02/06/2018,ANTHONY  LAMORTE,BPP MFNY,ROBERT  JAMES,CANY ARCHITECTURE & ENGINEERING DP
MANHATTAN,EAST 66 STREET 108,10,R10,1926,D4,UNSAFE,02/15/2007,108 EAST OWNERS CORP.,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,PARK AVENUE SOUTH 373,12,C6-4A,1911,O6,UNSAFE,02/09/2007,ATCO PROPERTIES & MGT CO,ANTHONY  ACCARDO,ACCARDO ENGINEERING
MANHATTAN,PARK AVENUE 695,16,R8B,1913,W5,UNSAFE,02/21/2007,CUNY-OFFICE OF FACILITIE,PAUL  MILLMAN,SUPERSTRUCTURE
MANHATTAN,LEXINGTON AVENUE 930,16,R8B,1913,W5,UNSAFE,02/21/2007,CUNY-OFFICE OF FAC. PLNG,PAUL  MILLMAN,SUPERSTRUCTURES
MANHATTAN,PARK AVENUE 695,16,R8B,1913,W5,UNSAFE,10/11/2018,ALIREZA  VEDAVARZ,PR,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH.
MANHATTAN,LEXINGTON AVENUE 930,16,R8B,1913,W5,UNSAFE,10/02/2018,ALIREZA  VEDAVARZ,PR,PAUL  MILLMAN,SUPERSTRUCTURES ENG. & ARCH.
MANHATTAN,EAST 26 STREET 141,6,R8B,1907,C1,UNSAFE,02/05/2013,141-143 EAST 26 STREET LLC,EDWARD T SIMONIELLO,SW ENGINEERING CO. PLLC
MANHATTAN,EAST 26 STREET 141,6,R8B,1907,C1,UNSAFE,12/26/2019,GEORGE  HOLDSWORTH,LL 141 East 26 Street LLC,LEVON  SHAGINYAN,SW ENGINEERING
MANHATTAN,EAST 34 STREET 317,12,C1-9A,1910,O7,UNSAFE,02/20/2007,317 E 34TH ST JOINT VENT,ERIC  ROSENBERG,THE FIEDLER COMPANIES INC
MANHATTAN,EAST 34 STREET 317,12,C1-9A,1910,O7,UNSAFE,08/20/2012,317 EAST 34TH STREET JOINT VEN,SREENIVAS  RAMAN,RO ENGINEERING P.C
MANHATTAN,EAST 71 STREET 114,7,R8B,1900,D1,UNSAFE,02/21/2007,ABE & ARTHUR HARUVI,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,EAST 71 STREET 114,7,R8B,1900,D1,UNSAFE,04/27/2017,ARTHUR  HARUVI,114 East 71 Associates LLC,ALAN  EPSTEIN,EPSTEIN ENGINEERING P.C.
MANHATTAN,WEST 55 STREET 228,31,C6-6,1979,RM,UNSAFE,10/14/2011,230 WEST 55TH STREET LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,EAST 71 STREET 135,22,R9X,1955,D4,UNSAFE,02/15/2017,DONNA  AULETTA,Douglas Elliman Property Management,WILLIAM  SUK,SUK DESIGN GROUP LLP
MANHATTAN,EAST 38 STREET 331,13,C1-9,1928,RB,UNSAFE,02/28/2007,SL GREEN REALTY CORP,PAUL  MILLMAN,SUPERSTRUCTURES
MANHATTAN,EAST 38 STREET 331,13,C1-9,1928,RB,UNSAFE,02/20/2018,RICHARD  COHEN,NYU LANGONE MEDICAL CENTER,SYED  MAHMOOD,ARCHITECTURE & ENGINEERING GROUP PC
MANHATTAN,BROADWAY 1776,24,C5-3,1927,O4,UNSAFE,12/29/2005,ULM HOLDING COMPANY,JOSEPH V LIEBER,AXIS SDESIGN GROUPINC
MANHATTAN,BROADWAY 1776,24,C5-3,1927,O4,UNSAFE,06/08/2016,ULM HOLDING CORP,ROBERT D JAMES,CANY ARCH + ENG DPC
MANHATTAN,WEST 58 STREET 216,88,C5-1,2013,D8,UNSAFE,02/14/2007,BROADWAY TRIO LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,EAST 30 STREET 400,9,C6-2,1931,N2,UNSAFE,10/26/2017,NYU MEDICAL CENTER,ROBERT J KORNFELD,THORNTON TOMASETTI
MANHATTAN,EAST 30 STREET 400,9,C6-2,1931,N2,UNSAFE,10/26/2017,NYU MEDICAL CENTER,ROBERT J KORNFELD,THORNTON TOMASETTI
MANHATTAN,EAST 30 STREET 400,9,C6-2,1931,N2,UNSAFE,10/26/2017,PAUL  KEENE,DEPARTMENT OF DESIGN AND CONSTRUCTI,ZAHID  ISMAIL,ZI ENGINEERING PC
MANHATTAN,LEXINGTON AVENUE 993,12,R10A,1914,RM,UNSAFE,02/20/2007,TEG MANAGEMENT CORP.,JOSPEH  CANTON,JMA CONSULTANTS AND ENGINEERS PC
MANHATTAN,LEXINGTON AVENUE 993,12,R10A,1914,RM,UNSAFE,02/07/2017,TERRY  BORG,150 East 72nd Condominium,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,EAST 72 STREET 141,15,R10A,1923,D4,UNSAFE,07/01/2015,141 EAST 72ND STREET INC,WILLIAM J STRUTH,LAWLESS & MANGIONE LLP
MANHATTAN,EAST 72 STREET 141,15,R10A,1923,D4,UNSAFE,07/01/2015,141 EAST 72ND STREET INC,WILLIAM J STRUTH,LAWLESS & MANGIONE LLP
MANHATTAN,WEST 42 STREET 330,33,C6-7,1931,O4,UNSAFE,11/23/2020,MICHELE  CAMPBELL,Deco Tower Associates LLC,DOM  DIAZ,DIAZ ARCHITECTS INC.PA
MANHATTAN,WEST 42 STREET 330,33,C6-7,1931,O4,UNSAFE,04/02/2013,DECO TOWER ASSOCIATES,RICHARD W LEFEVER,FACADE MD-ARCHITECTS&ENGINEERS
MANHATTAN,WEST 43 STREET 360,23,C6-2,2002,D6,UNSAFE,03/18/2020,RICHARD  MASON,42/9 Residential LLC,SETH  ROYE,RICK KRAMER ARCHITECT P.C.
MANHATTAN,WEST 43 STREET 360,23,C6-2,2002,D6,UNSAFE,12/31/2020,RICHARD  MASON,42/9 Residential LLC,SETH  ROYE,RICK KRAMER ARCHITECT P.C.
MANHATTAN,EAST 72 STREET 157,15,R10A,1924,RM,UNSAFE,02/20/2019,A.J.  REXHEPI,157 EAST 72ND STREET CONDOMINIUM,MICHAEL  NOTARO
MANHATTAN,EAST 14 STREET 801,0,M3-2,0,U2,UNSAFE,02/21/2007,CON EDISON INC. CO.,JAMES V BRUNETTI,HARDESTY & HANOVER LLP
MANHATTAN,EAST 14 STREET 801,0,M3-2,0,U2,UNSAFE,02/17/2012,CONSOLIDATED EDISON INC,FRED  PASSEGGIO,T&M ASSOCIATES
MANHATTAN,EAST 14 STREET 801,0,M3-2,0,U2,UNSAFE,02/21/2017,CRISTINA  LOMBARDI,Con Edison Co. of New York,ROBERT  KORNFELD JR.,THORNTON TOMASETTI
MANHATTAN,EAST 73 STREET 155,9,C1-8X,1923,D4,UNSAFE,09/06/2012,155 APARTMENT CORPORATION,MICHAEL V NOTARO,ZASKORSKI & NOTARO ARCHITECTS
MANHATTAN,EAST 73 STREET 111,6,R8B,1922,W8,UNSAFE,04/09/2018,NEIL  MARTINEZ,THE BUCKLEY SCHOOL,SEAN  OBRIEN,SIMPSON GUMPERTZ & HEGER ASSOCIATES
MANHATTAN,WEST 44 STREET 120,16,C6-5.5,1933,H3,UNSAFE,02/21/2007,O & O PROPERTIES LLC,ALAN S EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST 44 STREET 120,16,C6-5.5,1933,H3,UNSAFE,02/17/2020,SUSAN  SAHIM-MANAGING AGENT,O&O Properties Corp,THOMAS  CATALDO,CATALDO ENGINEERING P.C.
MANHATTAN,ST NICHOLAS AVENUE 61,7,R7-2,1904,D4,UNSAFE,03/21/2012,HARLEM VALLEY HOUSING DEV,JAMES I MOORE,MOORE ASSOCIATES LLC
MANHATTAN,ST NICHOLAS AVENUE 61,7,R7-2,1904,D4,UNSAFE,03/21/2012,HARLEM VALLEY HOUSING DEV,JAMES I MOORE,MOORE ASSOCIATES LLC
MANHATTAN,ST NICHOLAS AVENUE 60,7,R7-2,1915,D7,UNSAFE,07/17/2015,60 ST. NICHOLAS HDFC,RUSIAN  SOLOVYEV,THE FALCON GROUP
MANHATTAN,ST NICHOLAS AVENUE 60,7,R7-2,1915,D7,UNSAFE,07/17/2015,60 ST. NICHOLAS HDFC,RUSLAN  SOLOVYEV,THE FALCON GROUP
MANHATTAN,WEST 46 STREET 126,17,C6-5.5,1912,H1,UNSAFE,02/21/2018,JOSEPH  GRAZIOSI,THE MUSE HOTEL,SARA  TSIROPINAS,RAND ENGINEERING & ARCHITECTURE DPC
MANHATTAN,PARK AVENUE 829,12,R10,1911,D4,UNSAFE,04/09/2012,829 PARK AVENUE CORP.,JAMES J BLUM,JOSEPH K. BLUM CO. LLP
MANHATTAN,PARK AVENUE 829,12,R10,1911,D4,UNSAFE,04/09/2012,829 PARK AVENUE CORP,JAMES J BLUM,JOSEPH K. BLUM CO. LLP
MANHATTAN,PARK AVENUE 829,12,R10,1911,D4,UNSAFE,02/21/2018,KASWAREE  NARINE,829 PARK AVENUE CORP,KOKO  UYO,RICK KRAMER ARCHITECT P.C.
MANHATTAN,LEXINGTON AVENUE 1068,16,C1-8X,1961,RM,UNSAFE,01/25/2018,STEVE  HOFFMAN,136 Condominium,HOWARD  ZIMMERMAN,HLZIMMERMAN ARCHITECTS
MANHATTAN,ST NICHOLAS AVENUE 67,7,R7-2,1904,D4,UNSAFE,02/15/2021,NANCY  MORALES,67-69 St. Nicholas Ave. c/o VERITAS PROPERTY MANAG,RYAN  JOHNSON,PVE SHEFFLER LLC
MANHATTAN,ST NICHOLAS AVENUE 67,7,R7-2,1904,D4,UNSAFE,02/20/2020,NANCY  MORALES,67-69 St. Nicholas Ave. c/o VERITAS PROPERTY MANAG,RYAN  JOHNSON,PVE SHEFFLER LLC
MANHATTAN,6 AVENUE 1221,51,C6-5.5,1971,O4,UNSAFE,02/20/2007,ROCKEFELLER GROUP DEV.,GORDON H SMITH,GORDON H. SMITH CORPORATION
MANHATTAN,EAST 79 STREET 156,14,R10A,1917,D4,UNSAFE,02/21/2019,ERIC  LASH,156 E 79th St Corp.,ROBERT  ANTONUCCI,ANTONUCCI & ASSOCIATES ARCHITECTS
MANHATTAN,LEXINGTON AVENUE 228,21,C1-9,1962,D6,UNSAFE,02/17/2012,120 EAST 34TH STREET CO. LLC,HOWARD L ZIMMERMAN,HOWARD L ZIMMERMAN
MANHATTAN,WEST 50 STREET 135,23,C6-6.5,1963,O4,UNSAFE,02/14/2007,135 W 50TH ST INVESTORS,DAVID  MAY,SUPERSTRUCTRES
MANHATTAN,WEST 50 STREET 135,23,C6-6.5,1963,O4,UNSAFE,02/01/2019,LAURA  GOMEZ,135 West 50th Street Investors LLC,DAVID  MAY,SUPERSTRUCTURES ENGINEERING + ARCHI
MANHATTAN,7 AVENUE 801,49,C6-6,1960,H1,UNSAFE,03/06/2007,STARWOOD HOTELS & RESORT,EMMANUEL  VELIVASAKIA,THORNTON TOMASAETTI INC
MANHATTAN,7 AVENUE 801,49,C6-6,1960,H1,UNSAFE,02/29/2012,C/O HOST HOTELS & RESORTS,ERIC L EDELSON,TADJER COHEN EDELSON ASSOC
MANHATTAN,EAST 35 STREET 148,9,R8B,1912,D5,UNSAFE,11/18/2005,135 EAST 35 STREET LLC,ROMAN  SOROKKO,VERSATILE CONSULTING AND TESTING
MANHATTAN,WEST 55 STREET 145,16,C6-6.5,1921,D6,UNSAFE,02/20/2007,LGF PROPERTIES,RADOMIR S DELIC,DEAN SAMARDICH CONSULTANTS
MANHATTAN,WEST 55 STREET 105,9,C6-6,1917,D7,UNSAFE,04/16/2007,MELOHN PROPERTIES,CHARLES S SAUTER,RAND ENGINEERING & ARCHITECTURE
MANHATTAN,WEST 56 STREET 150,70,C6-6.5,1987,RM,UNSAFE,02/16/2007,CITY SPIRE CONDOMINIUM,ALAN  EPSTEIN,EPSTEIN ENGINEERING P.C
MANHATTAN,WEST 56 STREET 150,70,C6-6.5,1987,RM,UNSAFE,08/17/2012,CITY SPIRE CONDOMINIUM,SCOTT K HENSON,SCOTT HENSON ARCHITECT
MANHATTAN,WEST 56 STREET 150,70,C6-6.5,1987,RM,UNSAFE,05/18/2018,JOHN  JANANGELO,CITY SPIRE CONDOMINIUM,DAVID  MERABYAN,EOC-NY
MANHATTAN,WEST 57 STREET 101,18,C5-3,1927,H1,UNSAFE,02/05/2010,JAMES HOTEL 57 OWNER,KAZIMIERZ  CADER,CONSULTING ASSOCIATES OF N.YINC
MANHATTAN,WEST 57 STREET 101,18,C5-3,1927,H1,UNSAFE,03/21/2014,101 WEST 57 STREET OPERATORS,KAZIMIERZ  CADER,CANY ARCH & ENG DPC
