Borough,Address,Total Building Floor Area,Zoning District,Assessed Total Value,Owner Name,Permit Issuance date,Permitte Name,Permittee Business Name,Permittee License Type
BK, BERGEN AVENUE,27975,R5,1396350,SANDY BERGEN LLC,12/03/2020,ALEXANDER CASELLA JR,CASELLA CONSTRUCTION CORP,GC
BK,195 HUMBOLDT STREET,0,R6,116100,195 HUMBOLDT LLC,09/18/2020,RAFAEL FRIEDMAN,STATELINE BUILDERS INC,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,01/19/2021,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,01/22/2021,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,01/22/2021,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,01/22/2021,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,08/31/2020,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,08/31/2020,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,10/23/2020,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,10/23/2020,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,188-11 HILLSIDE AVENUE,0,R6A,235800,188-11 HILLSIDE PARTNERS LLC,10/26/2020,MICHAEL RACANELLI,RACANELLI CONSTRUCTION CO,GC
QN,86-06 SANTIAGO STREET,2810,R1-2,41580,MYM DEVELOPMENT LLC,08/05/2020,ALBERT CRECCO,FOUR POINTS P & H CORP,MP
QN,86-06 SANTIAGO STREET,2810,R1-2,41580,MYM DEVELOPMENT LLC,08/05/2020,ALBERT CRECCO,FOUR POINTS P & H CORP,MP
QN,86-06 SANTIAGO STREET,2810,R1-2,41580,MYM DEVELOPMENT LLC,07/31/2020,CHRISTOPHER PERSAUD,NY DYNAMIC CONSTRUCTION C,GC
QN,86-06 SANTIAGO STREET,2810,R1-2,41580,MYM DEVELOPMENT LLC,07/31/2020,CHRISTOPHER PERSAUD,NY DYNAMIC CONSTRUCTION C,GC
QN,86-64 PALO ALTO STREET,4608,R1-2,117780,PARINDRA RAMNARAYAN,07/29/2020,LESLIE LYNCH,5 BORO'S PLUMBING INC,MP
QN,86-64 PALO ALTO STREET,4608,R1-2,117780,PARINDRA RAMNARAYAN,07/29/2020,LESLIE LYNCH,5 BORO'S PLUMBING INC,MP
BK,1368 EAST 69 STREET,1464,R3-1,42600,EAST 69 AVENUE N DEVELOPMENT LLC,06/05/2020,FRANK FORTE,SLATER ASSOCIATES INC,GC
BK,6823 AVENUE N,1288,R3-1,43860,EAST 69 AVENUE N DEVELOPMENT LLC,06/05/2020,FRANK FORTE,SLATER ASSOCIATES INC,GC
BK, BOERUM STREET,6117,R6,546300,216 BOERUM VENTURE LLC,01/19/2021,THEMIES TAMBASSOPOULOS,T.N.T PLBG & HTG INC,MP
BK, BOERUM STREET,6117,R6,546300,216 BOERUM VENTURE LLC,02/17/2021,DENNIS LEE,KDL CONSTRUCTION & DEVELO,GC
QN,199-46 KENO AVENUE,0,R1-2,33480,199-46 KENO AVE LLC,03/08/2021,UDIT MEETOO,KAIETEUR CONSTRUCTION INC,GC
QN,199-46 KENO AVENUE,0,R1-2,33480,199-46 KENO AVE LLC,06/22/2020,UDIT MEETOO,KAIETEUR CONSTRUCTION INC,GC
QN,199-46 KENO AVENUE,0,R1-2,33480,199-46 KENO AVE LLC,07/24/2020,JUN YAN,JYNY CONSTRUCTION CORP,GC
QN,199-46 KENO AVENUE,0,R1-2,33480,199-46 KENO AVE LLC,07/24/2020,JUN YAN,JYNY CONSTRUCTION CORP,GC
QN,199-46 KENO AVENUE,0,R1-2,33480,199-46 KENO AVE LLC,10/09/2020,BASIL THOMPSON,BT'S PLUMBING AND HEATING,MP
QN,199-37 KENO AVENUE,5400,R1-2,96600,KENO HOLDINGS LLC,12/02/2020,DANIEL SAMUEL,SAMUEL & SONS P & H INC,MP
BK,232 SEIGEL STREET,120673,M1-2,610200,232 SEIGEL ACQUISITION LLC,07/06/2020,YECHIAL LICHTENSTEIN,MINT DEVELOPMENT CORP,GC
BK,232 SEIGEL STREET,120673,M1-2,610200,232 SEIGEL ACQUISITION LLC,10/23/2020,YECHIAL LICHTENSTEIN,MINT DEVELOPMENT CORP,GC
BK,232 SEIGEL STREET,120673,M1-2,610200,232 SEIGEL ACQUISITION LLC,10/23/2020,YECHIAL LICHTENSTEIN,MINT DEVELOPMENT CORP,GC
BK,2416 EAST 15 STREET,2541,R4,61500,2416 E 15TH STREET LLC,07/30/2020,ERROL SMALL,ROCK E SMALL PLBG&HTG INC,MP
BK,2416 EAST 15 STREET,2541,R4,61500,2416 E 15TH STREET LLC,07/30/2020,ERROL SMALL,ROCK E SMALL PLBG&HTG INC,MP
BK,2416 EAST 15 STREET,2541,R4,61500,2416 E 15TH STREET LLC,11/05/2020,ERROL SMALL,ROCK E SMALL PLBG&HTG INC,MP
BK,2454 EAST 15 STREET,0,R4,47760,4MB SD2 LLC,01/26/2021,MATTHEW ROMAGNUOLO JR,SUPERIOR PLUMBING & HEATI,MP
BK,2454 EAST 15 STREET,0,R4,47760,4MB SD2 LLC,12/16/2020,JACOB ASHKENAZIE,DAJ EMR LLC,GC
BK,187 COOK STREET,30500,M1-2,2222100,187 COOK ST. LLC,06/03/2020,MARK TALALOVSKY,HF GROUP PLMBG & SPNKLER,MP
BK,187 COOK STREET,30500,M1-2,2222100,187 COOK ST. LLC,01/22/2021,CHUN LIN CHIANG,PACIFIC RIM LLC,GC
BK,187 COOK STREET,30500,M1-2,2222100,187 COOK ST. LLC,07/09/2020,JASON VILLANO,VILLANO CONSTRUCTION LLC,GC
BK,187 COOK STREET,30500,M1-2,2222100,187 COOK ST. LLC,08/05/2020,JASON VILLANO,VILLANO CONSTRUCTION LLC,GC
BK,802 FLUSHING AVENUE,21275,C4-3,1714270,802 FLUSHING LLC,01/13/2021,YOSEF GRUBER,M & Y DEVELOPERS INC,GC
BK,802 FLUSHING AVENUE,21275,C4-3,1714270,802 FLUSHING LLC,07/07/2020,YOSEF GRUBER,M & Y DEVELOPERS INC,GC
BK,802 FLUSHING AVENUE,21275,C4-3,1714270,802 FLUSHING LLC,07/31/2020,EFRAIM KAZTOW,MPI PLUMBING CORP,MP
BK,802 FLUSHING AVENUE,21275,C4-3,1714270,802 FLUSHING LLC,07/31/2020,EFRAIM KAZTOW,MPI PLUMBING CORP,MP
BK,802 FLUSHING AVENUE,21275,C4-3,1714270,802 FLUSHING LLC,10/14/2020,YOSEF GRUBER,M & Y DEVELOPERS INC,GC
BK,EAST 15 STREET,2544,R4,31500,2538 EAST 15 ST LLC,12/07/2020,MARK TALALOVSKY,SMART PLBG & HTG CORP,MP
BK,EAST 15 STREET,2544,R4,31500,2538 EAST 15 ST LLC,12/07/2020,MARK TALALOVSKY,SMART PLBG & HTG CORP,MP
BK, JEFFERSON STREET,10220,R6,217350,15 JEFFERSON LLC,06/24/2020,CHAIM PORGES,SUPERB PROPERTY MGMT NY,GC
BK, JEFFERSON STREET,10220,R6,217350,15 JEFFERSON LLC,06/24/2020,CHAIM PORGES,SUPERB PROPERTY MGMT NY,GC
BK,7212 AVENUE W,2000,R3-1,30060,PEZZULLO GIUSEPPE,01/22/2021,MATTEO NICOLOSI,NICOLOSI BROS INC,GC
BK,7212 AVENUE W,2000,R3-1,30060,PEZZULLO GIUSEPPE,12/11/2020,MATTEO NICOLOSI,NICOLOSI BROS INC,GC
BK,2672 EAST 11 STREET,0,R4,24780,2672 E 11TH STREET LLC,06/05/2020,JACOB ASHKENAZIE,DAJ EMR LLC,GC
BK,2672 EAST 11 STREET,0,R4,24780,2672 E 11TH STREET LLC,06/05/2020,JACOB ASHKENAZIE,DAJ EMR LLC,GC
BK,2672 EAST 11 STREET,0,R4,24780,2672 E 11TH STREET LLC,07/08/2020,JACOB ASHKENAZIE,DAJ EMR LLC,GC
BK,2672 EAST 11 STREET,0,R4,24780,2672 E 11TH STREET LLC,07/24/2020,JACOB ASHKENAZIE,DAJ EMR LLC,GC
BK,2672 EAST 11 STREET,0,R4,24780,2672 E 11TH STREET LLC,07/24/2020,JACOB ASHKENAZIE,DAJ EMR LLC,GC
BK,2652 EAST 18 STREET,0,C4-2,14100,2652 E 18 STREET LLC,01/22/2021,OLEKSANDR NAD,G-NADO INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,06/12/2020,GARY LOMBARDO,EMPIRE PLUMBING INC,MP
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,02/02/2021,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,02/03/2021,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/10/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/10/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/10/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/14/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/14/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/14/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/14/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/14/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,1620 NEW YORK AVENUE,47375,R6,1139850,1622 NEW YORK LLC,07/14/2020,JOEL JACOBOWITZ,Y&M HOME BUILDERS INC,GC
BK,EAST 54 STREET,0,R5,33750,1704 CHEN GROUP LLC,12/30/2020,WANG LAM,TJAR GROUP CORP,GC
BK,EAST 54 STREET,0,R5,33750,1704 CHEN GROUP LLC,12/30/2020,WANG LAM,TJAR GROUP CORP,GC
BK,EAST 54 STREET,0,R5,33750,1704 CHEN GROUP LLC,12/30/2020,WANG LAM,TJAR GROUP CORP,GC
BK,1716 EAST 54 STREET,0,R5,37320,1716 HOLDING LLC,03/26/2021,JERRY DIFALCO,PLBG INC,MP
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,03/24/2021,PINCHUS BLUMER,MABE GROUP INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,03/24/2021,PINCHUS BLUMER,MABE GROUP INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,03/24/2021,PINCHUS BLUMER,MABE GROUP INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,09/23/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,09/23/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,09/23/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,11/04/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,11/04/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,11/04/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,11/05/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,11/05/2020,ANNA COY,BNA SERVICES INC,GC
BK,710 HART STREET,5723,R6,137250,710 HART STREET REALTY LLC,11/05/2020,ANNA COY,BNA SERVICES INC,GC
BK,1673 OCEAN AVENUE,43800,R7A,3564900,1665-1673 OCEAN LLC,05/14/2020,EDWARD KHAVIN,MEGA PLBG CORP,MP
BK,1673 OCEAN AVENUE,43800,R7A,3564900,1665-1673 OCEAN LLC,09/09/2020,MICHAEL RUBINSTEIN,YM PRO CORP,GC
BK,651 UTICA AVENUE,35589,C8-2,2098350,SNL 651-655 UTICA AVE LLC,04/15/2020,MICHAEL JAYNE,SNL CONSTRUCTION LLC,GC
BK,651 UTICA AVENUE,35589,C8-2,2098350,SNL 651-655 UTICA AVE LLC,04/15/2020,MICHAEL JAYNE,SNL CONSTRUCTION LLC,GC
BK,41 GOODWIN PLACE,6604,R6,185850,BRY HOLDINGS LLC,07/07/2020,YEHUDA BINIAMIN,NYB BUILDERS INC,GC
BK,1160 GREENE AVENUE,0,R6,14520,1160 GREENE DEVELOPMENT LLC,03/02/2021,OPHIER AHARONOV,QPH PLUMBING & HEATING IN,MP
BK,1160 GREENE AVENUE,0,R6,14520,1160 GREENE DEVELOPMENT LLC,10/08/2020,ROBERT MICHAELI,BROOKLYN B COMPANY GROUP,GC
BK,1160 GREENE AVENUE,0,R6,14520,1160 GREENE DEVELOPMENT LLC,11/06/2020,ROBERT MICHAELI,BROOKLYN B COMPANY GROUP,GC
BK,1160 GREENE AVENUE,0,R6,14520,1160 GREENE DEVELOPMENT LLC,11/06/2020,ROBERT MICHAELI,BROOKLYN B COMPANY GROUP,GC
BK,1160 GREENE AVENUE,0,R6,14520,1160 GREENE DEVELOPMENT LLC,11/13/2020,ROBERT MICHAELI,BROOKLYN B COMPANY GROUP,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,02/18/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,02/18/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,02/18/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,02/18/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/16/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/16/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/16/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/16/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/16/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/16/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,42 GROVE STREET,0,R6,9720,NEW 42 GROVE STREET LLC,10/28/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,2973 OCEAN PARKWAY,7870,R6,225000,HOLON MANAGEMENT LLC,01/27/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,2973 OCEAN PARKWAY,7870,R6,225000,HOLON MANAGEMENT LLC,02/23/2021,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,2973 OCEAN PARKWAY,7870,R6,225000,HOLON MANAGEMENT LLC,07/09/2020,FREDERICK KLEIN,SUPERB CONSTRUCTION MGT,GC
BK,2973 OCEAN PARKWAY,7870,R6,225000,HOLON MANAGEMENT LLC,10/19/2020,JAIME DRESDNER,RISEUP BUILDERS LLC,GC
BK,2973 OCEAN PARKWAY,7870,R6,225000,HOLON MANAGEMENT LLC,10/19/2020,JAIME DRESDNER,RISEUP BUILDERS LLC,GC
BK,524 OCEAN VIEW AVENUE,27313,R6,894150,THE CROWN ON OCEANVIEW LLC,04/02/2020,GUINDI RAYMOND,THE CROWN ON OCEANVIEW LL,GC
BK,524 OCEAN VIEW AVENUE,27313,R6,894150,THE CROWN ON OCEANVIEW LLC,04/02/2020,GUINDI RAYMOND,THE CROWN ON OCEANVIEW LL,GC
BK,524 OCEAN VIEW AVENUE,27313,R6,894150,THE CROWN ON OCEANVIEW LLC,02/12/2021,GUINDI RAYMOND,THE CROWN ON OCEANVIEW LL,GC
BK,3017 BRIGHTON 8 STREET,0,R6,114750,SMART START PROPERTY LLC,12/30/2020,LEONID GIZERSKY,MILLENIUM CONSTRUCTION LL,GC
BK,3017 BRIGHTON 8 STREET,0,R6,114750,SMART START PROPERTY LLC,12/30/2020,LEONID GIZERSKY,MILLENIUM CONSTRUCTION LL,GC
BK,3017 BRIGHTON 8 STREET,0,R6,114750,SMART START PROPERTY LLC,08/11/2020,GRIGORY TSELENCHUK,T.G. NEW YORK CONSTRUCTOR,GC
BK,3017 BRIGHTON 8 STREET,0,R6,114750,SMART START PROPERTY LLC,08/11/2020,GRIGORY TSELENCHUK,T.G. NEW YORK CONSTRUCTOR,GC
BK,3017 BRIGHTON 8 STREET,0,R6,114750,SMART START PROPERTY LLC,08/11/2020,GRIGORY TSELENCHUK,T.G. NEW YORK CONSTRUCTOR,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/26/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/22/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/22/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/26/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/22/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/26/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,1211 PUTNAM AVENUE,0,R6,18780,SADOT PROPERTIES LLC,01/26/2021,IGOR TOKARENKO,IP STATE BUILDER INC,GC
BK,50 BRIGHTON 11 STREET,0,C8-1,143550,BRIGHTON 11TH STREET LLC,08/05/2020,VAHE SAHAKYAN,BUILD R US CORP,GC
BK,50 BRIGHTON 11 STREET,0,C8-1,143550,BRIGHTON 11TH STREET LLC,10/17/2020,LESLIE HELD,AMOK INC,MP
BK,50 BRIGHTON 11 STREET,0,C8-1,143550,BRIGHTON 11TH STREET LLC,10/19/2020,VAHE SAHAKYAN,BUILD R US CORP,GC
BK,50 BRIGHTON 11 STREET,0,C8-1,143550,BRIGHTON 11TH STREET LLC,10/17/2020,LESLIE HELD,AMOK INC,MP
BK,50 BRIGHTON 11 STREET,0,C8-1,143550,BRIGHTON 11TH STREET LLC,10/19/2020,VAHE SAHAKYAN,BUILD R US CORP,GC
BK,250 WEST END AVENUE,2221,R3-1,109620,AGAYEVA KAMILA,08/12/2020,EDWARD DUKSHTEIN,EDWARD BUILDERS INC,GC
BK,230 EXETER STREET,2913,R3-1,35160,228 EXETER STREET LLC,08/27/2020,GRIGORY TSELENCHUK,T.G. NEW YORK CONSTRUCTOR,GC
BK,2733 EAST 27 STREET,4941,R4,37752,DUPONT MANAGEMENT LLC,06/05/2020,MICHAEL SHAPIRO,DYNAMIC DEVELOPMENT AND C,GC
BK,2733 EAST 27 STREET,4941,R4,37752,DUPONT MANAGEMENT LLC,06/05/2020,MICHAEL SHAPIRO,DYNAMIC DEVELOPMENT AND C,GC
BK,2733 EAST 27 STREET,4941,R4,37752,DUPONT MANAGEMENT LLC,02/02/2021,MICHAEL SHAPIRO,DYNAMIC DEVELOPMENT AND C,GC
BK,17A MESEREAU COURT,900,R4-1,17820,KHRAMOVA OLGA,07/08/2020,DAVID FONT,D HANDY INC,GC
BK,17A MESEREAU COURT,900,R4-1,17820,KHRAMOVA OLGA,07/08/2020,DAVID FONT,D HANDY INC,GC
BK,17A MESEREAU COURT,900,R4-1,17820,KHRAMOVA OLGA,07/31/2020,BASIL THOMPSON,KISHAN PLBG & HEATING INC,MP
BK,17A MESEREAU COURT,900,R4-1,17820,KHRAMOVA OLGA,07/31/2020,BASIL THOMPSON,KISHAN PLBG & HEATING INC,MP
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,02/11/2021,CRESCENZO VENEZIANO,ALL PRO PLBG & HTG INC,MP
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,03/09/2021,MARK ISAKOV,BMIR GROUP LLC,GC
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,06/22/2020,MARK ISAKOV,BMIR GROUP LLC,GC
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,07/07/2020,MARK ISAKOV,BMIR GROUP LLC,GC
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,07/07/2020,MARK ISAKOV,BMIR GROUP LLC,GC
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,10/28/2020,MARK ISAKOV,BMIR GROUP LLC,GC
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,11/06/2020,MARK ISAKOV,BMIR GROUP LLC,GC
BK,1255 DECATUR STREET,5737,R6,139500,RBM CENTRAL AVE LLC,10/28/2020,MARK ISAKOV,BMIR GROUP LLC,GC
BK,5901 FLATLANDS AVENUE,0,R3-2,323100,99 JAMES LLC,12/30/2020,ALBERT BABAEV,NORTHBAY BUILDERS CORP,GC
BK,5901 FLATLANDS AVENUE,0,R3-2,323100,99 JAMES LLC,03/12/2021,ALBERT BABAEV,NORTHBAY BUILDERS CORP,GC
BK,5901 FLATLANDS AVENUE,0,R3-2,323100,99 JAMES LLC,03/30/2021,CRESCENZO VENEZIANO,ALL PRO PLBG & HTG INC,MP
BK, ABBEY COURT,1614,R4,30420,VIVID BUILDERS LLC,08/20/2020,DANIEL RAHAMIM,SAVION CONSTRUCTION INC,GC
BK,1755 PITKIN AVENUE,0,C4-3,112500,S & H HOTEL MANAGEMENT LLC,01/13/2021,HEMAL PATEL,PATEL CONSTRUCTION LLC,GC
BK,1755 PITKIN AVENUE,0,C4-3,112500,S & H HOTEL MANAGEMENT LLC,01/13/2021,HEMAL PATEL,PATEL CONSTRUCTION LLC,GC
BK,1755 PITKIN AVENUE,0,C4-3,112500,S & H HOTEL MANAGEMENT LLC,01/13/2021,HEMAL PATEL,PATEL CONSTRUCTION LLC,GC
BK,1755 PITKIN AVENUE,0,C4-3,112500,S & H HOTEL MANAGEMENT LLC,01/28/2021,HEMAL PATEL,PATEL CONSTRUCTION LLC,GC
BK,1755 PITKIN AVENUE,0,C4-3,112500,S & H HOTEL MANAGEMENT LLC,01/28/2021,HEMAL PATEL,PATEL CONSTRUCTION LLC,GC
BK,1755 PITKIN AVENUE,0,C4-3,112500,S & H HOTEL MANAGEMENT LLC,01/28/2021,HEMAL PATEL,PATEL CONSTRUCTION LLC,GC
QN,99-08 215 STREET,2498,R3-2,34920,SKY INVESTORS GROUP INC,05/14/2020,RACHEL MICHAVI,Y R A DEVELOPMENT CORP,GC
BK,435 ROCKAWAY AVENUE,0,C4-3,50850,PIERRE JULIAN,08/31/2020,DARREN PHILLIP,DON'T FAH-GET HOME IMPROV,GC
BK,435 ROCKAWAY AVENUE,0,C4-3,50850,PIERRE JULIAN,10/23/2020,DARREN PHILLIP,DON'T FAH-GET HOME IMPROV,GC
BK,435 ROCKAWAY AVENUE,0,C4-3,50850,PIERRE JULIAN,08/31/2020,DARREN PHILLIP,DON'T FAH-GET HOME IMPROV,GC
QN,2 STREET,75093,R10,6210900,NYC DEPARTMENT OF EDUCATION,06/01/2020,JAMES ROMAGNOLI,WDF INC,MP
QN,2 STREET,75093,R10,6210900,NYC DEPARTMENT OF EDUCATION,03/29/2021,TIMOTHY MURPHY,LEON D. DEMATTEIS CONSTRU,GC
QN,2 STREET,75093,R10,6210900,NYC DEPARTMENT OF EDUCATION,03/29/2021,GERARD PETRI,PHASE I GROUP INC,MP
BK,110 THATFORD AVENUE,39829,C4-3,2305800,SUNRAISE EQUITY GROUP LLC,07/02/2020,KULWANT DEOL,CHARAN ELECTRICAL ENTERPR,GC
BK,110 THATFORD AVENUE,39829,C4-3,2305800,SUNRAISE EQUITY GROUP LLC,07/02/2020,KULWANT DEOL,CHARAN ELECTRICAL ENTERPR,GC
BK,110 THATFORD AVENUE,39829,C4-3,2305800,SUNRAISE EQUITY GROUP LLC,11/13/2020,PRITPAL SINGH,XTREME SOLUTIONS SVCS COR,GC
BK,99 THATFORD AVENUE,19018,C4-3,844650,120 OSBORN HOLDINGS LLC,07/02/2020,KULWANT DEOL,CHARAN ELECTRICAL ENTERPR,GC
BK,99 THATFORD AVENUE,19018,C4-3,844650,120 OSBORN HOLDINGS LLC,11/13/2020,PRITPAL SINGH,XTREME SOLUTIONS SVCS COR,GC
QN,10-27 50 AVENUE,0,R7X,452700,10-27 JACKSON PROPERTY LLC,09/17/2020,SAMUEL CHARNEY,AMC BUILDERS LLC,GC
QN,10-27 50 AVENUE,0,R7X,452700,10-27 JACKSON PROPERTY LLC,09/17/2020,SAMUEL CHARNEY,AMC BUILDERS LLC,GC
QN,10-27 50 AVENUE,0,R7X,452700,10-27 JACKSON PROPERTY LLC,09/17/2020,SAMUEL CHARNEY,AMC BUILDERS LLC,GC
QN,10-27 50 AVENUE,0,R7X,452700,10-27 JACKSON PROPERTY LLC,09/18/2020,SAMUEL CHARNEY,AMC BUILDERS LLC,GC
QN,47-01 VERNON BOULEVARD,20110,R6A,1079050,47-01 VERNON LLC,08/03/2020,ALAN BRUTOSKY,ALAN J BRUTOSKY PLBR CONT,MP
QN,47-01 VERNON BOULEVARD,20110,R6A,1079050,47-01 VERNON LLC,12/07/2020,MICHAEL MARINO,MJM ASSOCIATES CONSTR LLC,GC
QN,47-01 VERNON BOULEVARD,20110,R6A,1079050,47-01 VERNON LLC,03/05/2021,MICHAEL MARINO,MJM ASSOCIATES CONSTR LLC,GC
QN,47-01 VERNON BOULEVARD,20110,R6A,1079050,47-01 VERNON LLC,06/24/2020,MICHAEL MARINO,MJM ASSOCIATES CONSTR LLC,GC
